1,org.quickserver.util.io.ByteBufferOutputStream.ByteBufferOutputStream(ArrayList#ClientHandler),0
1,org.quickserver.util.io.ByteBufferOutputStream.close(),0
1,org.quickserver.net.qsadmin.gui.Propertie.addToPanel(Container#GridBagConstraints#PropertiePanel#QSAdminMain),0
1,org.java.plugin.tools.PluginArchiver.pack(PluginDescriptor#PathResolver#File),0
1,org.java.plugin.tools.PluginArchiver.pack(PluginFragment#PathResolver#File),0
1,org.java.plugin.tools.PluginArchiver.pack(URL#String#File),0
1,org.java.plugin.tools.PluginArchiver.pack(PluginRegistry#PathResolver#File),0
1,org.java.plugin.tools.ant.BaseJpfTask.initRegistry(boolean),1
1,org.java.plugin.standard.ShadowDataController.shadowResource(URL#String#boolean),1
1,org.java.plugin.registry.xml.PluginRegistryImpl.register(URL[]),1
1,org.picocontainer.security.CustomPermissionsURLClassLoader.CustomPermissionsURLClassLoader(URL[]#Map#ClassLoader),0
1,org.picocontainer.security.CustomPermissionsURLClassLoader.loadClass(String),0
1,org.picocontainer.security.CustomPermissionsURLClassLoader.findClass(String),0
1,org.picocontainer.security.CustomPermissionsURLClassLoader.decorateException(String#ClassNotFoundException),0
1,freecs.auth.sqlConnectionPool.PoolElement.PoolElement(ConnectionPool#Connection#DbProperties#int),0
1,freecs.auth.sqlConnectionPool.PoolElement.isValid(),0
1,freecs.auth.sqlConnectionPool.PoolElement.cleanup(),0
1,freecs.auth.sqlConnectionPool.PoolElement.readColumns(User#ResultSet),1
1,freecs.auth.sqlConnectionPool.PoolElement.logoutUser(User),1
1,freecs.commands.CmdKickToRoom.execute(MessageState#String),1
1,freecs.util.HtmlEncoder.encode(String#StringBuffer#boolean#Set),1
1,com.finalist.jag.uml.UML2JagGenerator.UML2JagGenerator(ConsoleLogger),0
1,com.finalist.jag.uml.UML2JagGenerator.UML2JagGenerator(),0
1,com.finalist.jag.uml.UML2JagGenerator.generateXML(String#String),0
1,com.finalist.jag.uml.UML2JagGenerator.generateXML(SimpleModel#String),0
1,com.finalist.jag.uml.UML2JagGenerator.createEntityEJBs(SimpleModel),1
1,com.finalist.jag.uml.UML2JagGenerator.createSessionEJBs(SimpleModel),1
1,com.finalist.jaggenerator.SkeletValidator.validateSkelet(),1
1,org.sunflow.core.camera.SphericalLens.update(ParameterList#SunflowAPI),0
1,org.sunflow.core.camera.SphericalLens.getRay(float#float#int#int#double#double#double),0
1,org.sunflow.core.camera.PinholeLens.PinholeLens(),0
1,org.sunflow.core.camera.PinholeLens.update(ParameterList#SunflowAPI),0
1,org.sunflow.core.camera.PinholeLens.update(),0
1,org.sunflow.image.Bitmap.Bitmap(String#boolean),1
1,org.sunflow.core.shader.PhongShader.scatterPhoton(ShadingState#Color),0
1,org.sunflow.core.accel.KDTree.buildTree(float#float#float#float#float#float#KDTree.BuildTask#int#IntArray#int#IntArray#KDTree.BuildStats),1
1,org.sunflow.core.renderer.BucketRenderer.renderBucket(Display#int#int#int#IntersectionState),1
1,marauroa.server.game.db.RPObjectDAO.RPObjectDAO(RPObjectFactory),0
1,org.jgrapht.experimental.permutation.CollectionPermutationIter.CollectionPermutationIter(Set),0
1,org.jgrapht.experimental.permutation.CollectionPermutationIter.CollectionPermutationIter(List),0
1,org.jgrapht.experimental.permutation.CollectionPermutationIter.CollectionPermutationIter(List#ArrayPermutationsIter),0
1,org.jgrapht.experimental.permutation.CollectionPermutationIter.hasNext(),0
1,org.jgrapht.graph.AbstractBaseGraph.AbstractBaseGraph(EdgeFactory#boolean#boolean),0
1,org.jgrapht.alg.KShortestPathsIterator.KShortestPathsIterator(Graph#Object#Object#int),0
1,com.vladium.jcd.cls.attribute.DeclaredExceptionTable.get(int),0
1,com.vladium.jcd.cls.attribute.DeclaredExceptionTable.size(),0
1,com.vladium.jcd.cls.attribute.DeclaredExceptionTable.length(),0
1,com.vladium.jcd.cls.attribute.DeclaredExceptionTable.clone(),0
1,com.vladium.util.args.OptsParser.parse(String[]),1
1,com.vladium.emma.data.DataFactory.mergeload(File),1
1,com.vladium.emma.instr.InstrVisitor.clinitHeader.clinitHeader(InstrVisitor#int),0
1,com.vladium.emma.report.html.ReportGenerator.embedSrcFile(SrcFileItem#HTMLDocument#IntObjectMap#SourcePathCache),1
1,com.vladium.emma.report.AbstractReportGenerator.initialize(IMetaData#ICoverageData#SourcePathCache#IProperties),1
1,org.apache.log4j.pattern.BridgePatternParser.BridgePatternParser(String),0
1,org.apache.log4j.pattern.BridgePatternParser.parse(),0
1,org.apache.log4j.pattern.ThreadPatternConverter.ThreadPatternConverter(),0
1,org.apache.log4j.spi.LocationInfo.LocationInfo(Throwable#String),1
1,org.axiondb.jdbc.ConnectionFactory.isValidConnectString(String),0
1,org.axiondb.jdbc.ConnectionFactory.createConnection(String),0
1,org.axiondb.jdbc.AbstractAxionBlob.getBinaryStream(),0
1,org.axiondb.engine.BaseArrayIndex.supportsOperator(ComparisonOperator),0
1,org.axiondb.parser.AxionSqlParser.SqlTableList(FromNode),0
1,org.axiondb.engine.commands.SelectCommand.processFromTree(FromNode#Database),1
1,org.jgraph.plugins.layouts.AnnealingLayoutSettings.AnnealingLayoutSettings(AnnealingLayoutAlgorithm#boolean),0
1,org.jgraph.plugins.layouts.AnnealingLayoutSettings.revert(),0
1,org.jgraph.plugins.layouts.AnnealingLayoutSettings.initComponents(),0
1,org.jgraph.plugins.layouts.GEMLayoutSettings.setOptimizationConfiguration(Properties),0
1,org.microplatform.gui.org.microplatform.gui.MDIContainer$1.construct(),0
1,org.jext.textarea.CsWord.CsWord(int#int),0
1,org.jext.project.DefaultProjectManager.jextEventFired(JextEvent),0
1,net.sourceforge.cobertura.javancss.parser.java15.debug.JavaParser15Debug._formatPackage(String),0
1,net.sourceforge.cobertura.javancss.parser.java15.debug.JavaParser15Debug.parse(),0
1,net.sourceforge.cobertura.javancss.parser.java15.debug.JavaParser15Debug.parseImportUnit(),0
1,org.quartz.xml.XMLSchedulingDataProcessor.XMLSchedulingDataProcessor(ClassLoadHelper),0
1,org.quartz.xml.XMLSchedulingDataProcessor.initDocumentParser(),0
1,org.quartz.xml.XMLSchedulingDataProcessor.resolveSchemaSource(),0
1,org.quartz.xml.XMLSchedulingDataProcessor.process(InputSource),1
1,org.quartz.xml.XMLSchedulingDataProcessor.scheduleJobs(Scheduler),1
1,org.quartz.impl.jdbcjobstore.JobStoreSupport.clusterRecover(Connection#List),1
1,com.anotherbigidea.flash.sound.MP3Frame.getBitRate(),0
1,com.anotherbigidea.flash.sound.MP3Frame.getSampleRate(),0
1,com.anotherbigidea.flash.sound.MP3Frame.isStereo(),0
1,com.anotherbigidea.flash.sound.MP3Helper.getSoundDefinition(InputStream),0
1,org.apache.velocity.convert.WebMacro.convert(String),0
1,org.apache.velocity.convert.WebMacro.writeTemplate(String#String#String),0
1,org.apache.velocity.convert.WebMacro.extractPath(String),0
1,com.ecyrd.management.SimpleMBean.findGetterSetter(Class#String#Class),0
1,com.ecyrd.jspwiki.plugin.PageViewPlugin.PageViewManager.execute(WikiContext#Map),1
1,com.ecyrd.jspwiki.plugin.RecentChangesPlugin.execute(WikiContext#Map),1
1,com.jgraph.layout.JGraphExampleLayoutCache.JGraphExampleLayoutCache(),0
1,com.jgraph.layout.JGraphExampleLayoutCache.JGraphExampleLayoutCache(JGraphExampleGraph),0
1,com.jgraph.layout.hierarchical.JGraphMedianHybridCrossingReduction.transpose(int#JGraphHierarchyModel),1
1,org.exolab.jms.tranlog.DataTransactionLogEntry.DataTransactionLogEntry(),0
1,org.exolab.jms.tranlog.DataTransactionLogEntry.DataTransactionLogEntry(ExternalXid#String),0
1,org.exolab.jms.tranlog.DataTransactionLogEntry.DataTransactionLogEntry(ExternalXid#String#long),0
1,org.exolab.jms.plugins.proxygen.ProxyGenerator.generateMethod(Method#SourceWriter),1
1,org.exolab.jms.net.uri.URIHelper.convertHostToAddress(URI),0
1,fitlibrary.specify.entityParser.UserAdapter.addDebt(User#double),0
1,fitlibrary.specify.entityParser.UserAdapter.findUser(String),0
1,fitlibraryGeneric.list.ListParser2.parseTable(Table#TestResults),0
1,cern.jet.math.NumericalIntegration.NumericalIntegration(),0
1,cern.jet.math.Exponential.Exponential(),0
1,cern.jet.math.ExponentialIntegral.ExponentialIntegral(),0
1,cern.colt.matrix.linalg.EigenvalueDecomposition.hqr2(),1
1,cern.colt.bitvector.BitVector.forEachIndexFromToInState(int#int#boolean#IntProcedure),1
1,edu.uci.ics.jung.visualization3d.decorators.PickableVertexPaintTransformer.PickableVertexPaintTransformer(PickedInfo#Paint#Paint),0
1,edu.uci.ics.jung.visualization3d.decorators.PickableVertexPaintTransformer.transform(Object),0
1,edu.uci.ics.jung.io.graphml.parser.GraphElementParser.GraphElementParser(ParserContext),0
1,net.suberic.pooka.resource.JDBCResourceManager.createVariableBundle(String#VariableBundle),0
1,net.suberic.pooka.resource.JDBCResourceManager.createMailcap(String),0
1,net.suberic.pooka.resource.JDBCResourceManager.createPookaTrustManager(TrustManager[]#String),0
1,net.suberic.pooka.gui.search.SearchEntryPanel.setEnabled(boolean),0
1,net.suberic.pooka.thread.LoadMessageThread.loadWaitingMessages(),1
1,net.suberic.pooka.cache.CachingFolderInfo.loadFolder(boolean),1
1,org.lnicholls.galleon.apps.desktop.DesktopConfiguration.getName(),0
1,org.lnicholls.galleon.apps.desktop.DesktopConfiguration.setName(String),0
1,org.lnicholls.galleon.apps.desktop.DesktopConfiguration.setModified(boolean),0
1,org.lnicholls.galleon.apps.desktop.Desktop.DesktopScreen.update(),0
1,org.lnicholls.galleon.apps.email.org.lnicholls.galleon.apps.email.Email$3.run(),1
1,org.lnicholls.galleon.apps.internetSlideshows.InternetSlideshows.getPhotoDescriptions(String),1
1,org.lnicholls.galleon.widget.DefaultApplication.init(IContext),0
1,org.lnicholls.galleon.database.PersistentValueManager.savePersistentValue(String#String#Date#int),1
1,org.lnicholls.galleon.apps.traffic.Traffic.getTrafficResults(String#String#String#String#String),1
1,org.lnicholls.galleon.server.TiVoListener.resolveService(JmDNS#String#String#ServiceInfo),1
1,org.webcurator.core.harvester.agent.HarvestAgentFactoryImpl.getHarvestAgent(String#int),0
1,org.webcurator.core.harvester.agent.HarvestAgentFactoryImpl.getLogReader(String#int),0
1,org.webcurator.core.harvester.agent.HarvesterStatusUtil.formatTime(long),0
1,org.webcurator.ui.intray.controller.InTrayController.processFormSubmission(HttpServletRequest#HttpServletResponse#Object#BindException),0
1,org.webcurator.core.profiles.ProfileManager.createDefaultProfile(Agency),0
1,org.webcurator.ui.tools.controller.TreeToolController.handle(HttpServletRequest#HttpServletResponse#Object#BindException),1
1,org.webcurator.ui.tools.controller.BrowseController.handle(HttpServletRequest#HttpServletResponse#Object#BindException),1
1,org.webcurator.core.targets.TargetManagerImpl.createBatchTargetInstances(AbstractTarget#Schedule#TargetGroup#boolean),1
1,org.webcurator.core.targets.TargetManagerImpl.createTargetInstances(AbstractTarget#Schedule#boolean),1
1,org.webcurator.ui.admin.controller.CreateUserController.processFormSubmission(HttpServletRequest#HttpServletResponse#Object#BindException),1
1,org.webcurator.ui.target.controller.TargetSchedulesHandler.processOther(TabbedController#Tab#HttpServletRequest#HttpServletResponse#Object#BindException),1
1,org.webcurator.ui.target.controller.LogReaderController.handle(HttpServletRequest#HttpServletResponse#Object#BindException),1
1,org.webcurator.ui.target.controller.TargetSeedsHandler.processOther(TabbedController#Tab#HttpServletRequest#HttpServletResponse#Object#BindException),1
1,proguard.optimize.info.CaughtClassFilter.CaughtClassFilter(ClassVisitor),0
1,proguard.optimize.info.CaughtClassFilter.visitProgramClass(ProgramClass),0
1,proguard.optimize.info.CaughtClassFilter.visitLibraryClass(LibraryClass),0
1,proguard.optimize.info.ReadWriteFieldMarker.visitConstantInstruction(Clazz#Method#CodeAttribute#int#ConstantInstruction),0
1,proguard.optimize.info.SideEffectInstructionChecker.visitSimpleInstruction(Clazz#Method#CodeAttribute#int#SimpleInstruction),0
1,proguard.retrace.ReTrace.execute(),1
1,org.apache.roller.planet.util.Utilities.stripJsessionId(String),0
1,org.apache.roller.planet.util.Utilities.escapeHTML(String),0
1,org.apache.roller.planet.util.Utilities.escapeHTML(String#boolean),0
1,org.apache.roller.planet.util.MailUtil.sendMessage(Session#String#String[]#String[]#String[]#String#String#String),1
1,org.apache.roller.weblogger.ui.struts2.core.Profile.save(),0
1,org.apache.roller.weblogger.webservices.xmlrpc.MetaWeblogAPIHandler.newPost(String#String#String#Hashtable#boolean),1
1,org.apache.roller.weblogger.util.MailUtil.sendEmailNotification(WeblogEntryComment#RollerMessages#I18nMessages#boolean),1
1,org.apache.roller.weblogger.ui.core.util.menu.MenuHelper.buildMenu(ParsedMenu#String#User#Weblog),1
1,com.mvnforum.user.MessageFolderWebHandler.MessageFolderWebHandler(),0
1,com.mvnforum.user.MessageFolderWebHandler.prepareAdd(GenericRequest),0
1,com.mvnforum.user.MessageFolderWebHandler.processAdd(GenericRequest),0
1,com.mvnforum.user.MessageFolderWebHandler.prepareList(GenericRequest),0
1,com.mvnforum.user.MessageFolderWebHandler.prepareDelete(GenericRequest),0
1,com.mvnforum.user.WatchWebHandler.sendMail_forMember(int#String#Timestamp),1
1,com.mvnforum.user.PmAttachmentWebHandler.processAdd(GenericRequest#GenericResponse),1
1,com.mvnforum.user.AttachmentWebHandler.processSearchAttachments(GenericRequest#GenericResponse),1
1,com.mvnforum.auth.OnlineUserFactoryImpl.getAuthenticatedUser(GenericRequest#GenericResponse#String#String#boolean),1
1,org.archive.crawler.framework.AbstractTracker.AbstractTracker(String#String),0
1,org.archive.crawler.framework.AbstractTracker.initialize(CrawlController),0
1,org.archive.crawler.framework.AbstractTracker.run(),0
1,org.archive.extractor.RegexpHTMLLinkExtractor.processGeneralTag(CharSequence#CharSequence),1
1,org.archive.crawler.admin.ui.JobConfigureUtils.handleJobAction(CrawlJobHandler#HttpServletRequest#HttpServletResponse#String#String#String),1
1,org.archive.crawler.settings.CrawlSettingsSAXHandler.CrawlSettingsSAXHandler(CrawlerSettings),0
1,net.sourceforge.ganttproject.filter.GanttXMLFileFilter.GanttXMLFileFilter(),0
1,net.sourceforge.ganttproject.filter.ExtensionBasedFileFilter.ExtensionBasedFileFilter(String#String),0
1,net.sourceforge.ganttproject.filter.ExtensionBasedFileFilter.accept(File),0
1,org.ganttproject.impex.msproject.GanttMPXJOpen.processTask(TaskManager#MPXCalendar#Task#DefaultMutableTreeNode),1
1,net.sourceforge.ganttproject.gui.options.CSVSettingsPanel.applyChanges(boolean),0
1,net.sourceforge.ganttproject.task.TaskProperties.getProperty(Task#String),1
1,freemind.modes.browsemode.BrowseHookFactory.BrowseHookFactory(),0
1,freemind.modes.browsemode.BrowseHookFactory.getPossibleNodeHooks(),0
1,freemind.modes.browsemode.BrowseHookFactory.getPossibleModeControllerHooks(),0
1,accessories.plugins.ImportMindmanagerFiles.importMindmanagerFile(File),0
1,test.net.sourceforge.pmd.rules.basic.BasicRulesTest.setUp(),0
1,net.sourceforge.pmd.util.Benchmark.main(String[]),0
1,com.itextpdf.text.pdf.collection.PdfCollection.PdfCollection(int),0
1,com.itextpdf.text.pdf.collection.PdfCollection.setInitialDocument(String),0
1,com.itextpdf.text.pdf.collection.PdfCollection.setSchema(PdfCollectionSchema),0
1,com.itextpdf.text.pdf.collection.PdfCollection.getSchema(),0
1,com.itextpdf.text.pdf.qrcode.Encoder.encode(String#ErrorCorrectionLevel#Map#QRCode),0
1,com.itextpdf.text.pdf.fonts.cmaps.CMapParser.parse(InputStream),1
1,com.itextpdf.text.html.simpleparser.FactoryProperties.getFont(ChainedProperties),0
1,com.itextpdf.text.pdf.codec.TIFFFaxDecoder.decode2D(byte[]#byte[]#int#int#long),1
1,com.itextpdf.text.pdf.codec.TIFFFaxDecoder.decodeT6(byte[]#byte[]#int#int#long),1
1,com.itextpdf.text.pdf.PdfDocument.writeLineToContent(PdfLine#PdfContentByte#PdfContentByte#Object[]#float),1
1,com.itextpdf.text.pdf.PdfContentByte.addImage(Image#float#float#float#float#float#float#boolean),1
1,com.itextpdf.text.pdf.AcroFields.setFieldProperty(String#String#Object#int[]),1
1,com.itextpdf.text.pdf.BidiOrder.resolveWeakTypes(int#int#byte#byte#byte),1
1,com.itextpdf.text.pdf.PdfPRow.writeCells(int#int#float#float#PdfContentByte[]),1
1,com.itextpdf.text.pdf.SimpleBookmark.createOutlineAction(PdfDictionary#HashMap#PdfWriter#boolean),1
1,org.gjt.sp.jedit.help.HistoryButton.HistoryButton(int#HelpHistoryModel),0
1,org.gjt.sp.jedit.help.HistoryButton.setEnabled(boolean),0
1,org.gjt.sp.jedit.help.HistoryButton.addActionListener(ActionListener),0
1,org.gjt.sp.jedit.help.HelpIndex.indexEditorHelp(),0
1,org.gjt.sp.jedit.textarea.ChunkCache.updateChunksUpTo(int),1
1,org.gjt.sp.jedit.Buffer.save(View#String#boolean#boolean),1
1,org.gjt.sp.jedit.gui.ExtendedGridLayout.buildGrid(Container#List#Set#Set),1
1,org.columba.core.gui.trayicon.ColumbaTrayIcon.ColumbaTrayIcon(),0
1,org.columba.core.gui.trayicon.ColumbaTrayIcon.getInstance(),0
1,org.columba.core.gui.trayicon.ColumbaTrayIcon.addToSystemTray(IFrameMediator),0
1,org.columba.core.gui.trayicon.ColumbaTrayIcon.setTooltip(String),0
1,org.columba.mail.gui.composer.html.HtmlEditorView.keyTyped(KeyEvent),0
1,org.columba.mail.smtp.SMTPServer.ensureAuthenticated(),1
1,org.columba.mail.EudoraMailImportFilter.convertAndSaveMessage(String#String#IWorkerStatusController#IMailbox),1
1,org.columba.mail.folder.imap.IMAPFolder.synchronizeHeaderlist(),1
1,org.jhotdraw.draw.locator.AbstractLocator.AbstractLocator(),0
1,org.jhotdraw.draw.locator.AbstractLocator.locate(Figure#Figure),0
1,org.jhotdraw.draw.locator.BezierPointLocator.BezierPointLocator(int),0
1,org.jhotdraw.draw.locator.BezierPointLocator.BezierPointLocator(int#int),0
1,org.jhotdraw.samples.odg.io.ODGStylesReader.readGraphicPropertiesElement(IXMLElement#HashMap),0
1,org.jhotdraw.samples.odg.io.ODGStylesReader.readStylesElement(IXMLElement),0
1,org.jhotdraw.samples.odg.io.ODGInputFormat.toPath(String),1
1,org.jhotdraw.draw.DefaultDrawingViewTransferHandler.importData(JComponent#Transferable#HashSet#Point),1
1,artofillusion.animation.distortion.CustomDistortionTrack.CustomDistortionTrack(ObjectInfo),0
1,artofillusion.animation.distortion.CustomDistortionTrack.apply(double),0
1,artofillusion.animation.distortion.CustomDistortionTrack.duplicate(Object),0
1,artofillusion.animation.distortion.CustomDistortionTrack.copy(Track),0
1,artofillusion.animation.distortion.BendDistortion.transform(Mesh),1
1,artofillusion.object.TriangleMesh.doSubdivide(TriangleMesh#Vertex[]#Edge[]#Face[]#boolean[]#Vertex[]#Edge[]#Face[]#double[][][]#double[][][]#int[]),1
1,artofillusion.object.SplineMesh.interpOneAxis(MeshVertex[][]#float[]#double[][][]#boolean#double),1
1,artofillusion.view.SoftwareCanvasDrawer.renderFlatTriangle(Vec2#double#Vec2#double#Vec2#double#int#int#double#int#RGBColor),1
1,artofillusion.view.SoftwareCanvasDrawer.renderSmoothTriangle(Vec2#double#Vec2#double#Vec2#double#int#int#double#RGBColor#RGBColor#RGBColor),1
1,artofillusion.raytracer.PhotonMap.propagateRay(Ray#OctreeNode#RTObject#double#MaterialMapping#MaterialMapping#Mat4#Mat4#RGBColor#int#double#boolean#boolean),1
1,artofillusion.raytracer.Raytracer.traceLightRay(Ray#Light#int#OctreeNode#OctreeNode#double#double#MaterialMapping#MaterialMapping#Mat4#Mat4),1
1,artofillusion.raster.Raster.createFinalImage(Vec3#Vec3#Vec3#Vec3),1
1,artofillusion.raster.Raster.renderTriangleGouraud(Vec2#float#double#double#RGBColor#RGBColor#Vec2#float#double#double#RGBColor#RGBColor#Vec2#float#double#double#RGBColor#RGBColor#RenderingTriangle#double#double#boolean#ObjectMaterialInfo#RasterContext),1
1,artofillusion.raster.Raster.renderTriangleHybrid(Vec2#float#Vec3#Vec3#double#double#RGBColor#Vec2#float#Vec3#Vec3#double#double#RGBColor#Vec2#float#Vec3#Vec3#double#double#RGBColor#RenderingTriangle#Vec3#Vec3#double#double#boolean#ObjectMaterialInfo#RasterContext),1
1,artofillusion.raster.Raster.renderTrianglePhong(Vec2#float#Vec3#Vec3#double#double#Vec2#float#Vec3#Vec3#double#double#Vec2#float#Vec3#Vec3#double#double#RenderingTriangle#Vec3#Vec3#double#boolean#boolean#ObjectMaterialInfo#RasterContext),1
