DCl,19,net.sourceforge.ganttproject.gui.GanttURLChooser.java:41,0
DCl,19,net.sourceforge.ganttproject.GanttExportSettings.java:6,1
DCl,19,net.sourceforge.ganttproject.chart.RegularFrameOffsetBuilder.java:23,0
DCl,19,net.sourceforge.ganttproject.io.CSVOptions.java:22,0
DCl,19,net.sourceforge.ganttproject.chart.ChartRendererBase.java:7,1
DCl,19,net.sourceforge.ganttproject.chart.SkewedFrameOffsetBuilder.java:23,0
DCl,19,net.sourceforge.ganttproject.resource.LoadDistribution.java:25,0
DCl,19,net.sourceforge.ganttproject.gui.UIConfiguration.java:25,0
DCl,19,net.sourceforge.ganttproject.time.gregorian.GPTimeUnitStack.java:19,0
DCl,19,net.sourceforge.ganttproject.time.TimeUnitPair.java:9,1
DCl,19,net.sourceforge.ganttproject.PrjInfos.java:9,1
DCl,19,net.sourceforge.ganttproject.action.project.ProjectMenu.java:12,1
DCl,21,net.sourceforge.ganttproject.resource.LoadDistribution.java:25,0
DCl,21,net.sourceforge.ganttproject.gui.GanttURLChooser.java:41,0
DCl,21,net.sourceforge.ganttproject.time.TimeUnitPair.java:9,1
DCl,21,net.sourceforge.ganttproject.chart.ChartRendererBase.java:7,1
DCl,21,net.sourceforge.ganttproject.chart.RegularFrameOffsetBuilder.java:23,0
DCl,21,net.sourceforge.ganttproject.io.CSVOptions.java:22,1
DCl,21,net.sourceforge.ganttproject.resource.ResourceEvent.java:12,1
DCl,21,net.sourceforge.ganttproject.gui.GanttDialogInfo.java:38,0
DCl,21,net.sourceforge.ganttproject.action.project.ProjectMenu.java:12,1
DCl,21,net.sourceforge.ganttproject.GanttExportSettings.java:6,1
DCl,21,net.sourceforge.ganttproject.time.gregorian.GPTimeUnitStack.java:19,1
DCl,21,net.sourceforge.ganttproject.gui.UIConfiguration.java:25,0
DCl,21,net.sourceforge.ganttproject.task.CustomColumEvent.java:3,1
DCl,21,net.sourceforge.ganttproject.chart.SkewedFrameOffsetBuilder.java:23,0
DCl,21,net.sourceforge.ganttproject.PrjInfos.java:9,1
DCl,22,net.sourceforge.ganttproject.task.CustomColumEvent.java:3,1
DCl,22,net.sourceforge.ganttproject.chart.RegularFrameOffsetBuilder.java:23,1
DCl,22,net.sourceforge.ganttproject.gui.UIConfiguration.java:25,1
DCl,22,net.sourceforge.ganttproject.gui.GanttURLChooser.java:41,0
DCl,22,net.sourceforge.ganttproject.action.project.ProjectMenu.java:12,0
DCl,22,net.sourceforge.ganttproject.chart.SkewedFrameOffsetBuilder.java:23,1
DCl,22,net.sourceforge.ganttproject.PrjInfos.java:9,0
DCl,22,net.sourceforge.ganttproject.resource.LoadDistribution.java:25,0
DCl,22,net.sourceforge.ganttproject.time.TimeUnitPair.java:9,0
DCl,22,net.sourceforge.ganttproject.gui.GanttDialogInfo.java:38,1
DCl,22,net.sourceforge.ganttproject.time.gregorian.GPTimeUnitStack.java:19,1
DCl,22,net.sourceforge.ganttproject.GanttExportSettings.java:6,0
DCl,22,net.sourceforge.ganttproject.resource.ResourceEvent.java:12,1
DCl,22,net.sourceforge.ganttproject.chart.ChartRendererBase.java:7,1
DCl,22,net.sourceforge.ganttproject.io.CSVOptions.java:22,1
DCl,27,net.sourceforge.ganttproject.gui.GanttDialogInfo.java:38,0
DCl,27,net.sourceforge.ganttproject.resource.LoadDistribution.java:25,0
DCl,27,net.sourceforge.ganttproject.action.project.ProjectMenu.java:12,1
DCl,27,net.sourceforge.ganttproject.chart.RegularFrameOffsetBuilder.java:23,0
DCl,27,net.sourceforge.ganttproject.time.TimeUnitPair.java:9,1
DCl,27,net.sourceforge.ganttproject.task.CustomColumEvent.java:3,0
DCl,27,net.sourceforge.ganttproject.chart.ChartRendererBase.java:7,0
DCl,27,net.sourceforge.ganttproject.io.CSVOptions.java:22,0
DCl,27,net.sourceforge.ganttproject.GanttExportSettings.java:6,1
DCl,27,net.sourceforge.ganttproject.gui.GanttURLChooser.java:41,0
DCl,27,net.sourceforge.ganttproject.resource.ResourceEvent.java:12,1
DCl,27,net.sourceforge.ganttproject.chart.SkewedFrameOffsetBuilder.java:23,0
DCl,27,net.sourceforge.ganttproject.gui.UIConfiguration.java:25,0
DCl,27,net.sourceforge.ganttproject.PrjInfos.java:9,1
DCl,27,net.sourceforge.ganttproject.time.gregorian.GPTimeUnitStack.java:19,0
DCl,30,net.sourceforge.ganttproject.resource.ResourceEvent.java:12,1
DCl,30,net.sourceforge.ganttproject.chart.ChartRendererBase.java:7,1
DCl,30,net.sourceforge.ganttproject.time.TimeUnitPair.java:9,1
DCl,30,net.sourceforge.ganttproject.chart.SkewedFrameOffsetBuilder.java:23,0
DCl,30,net.sourceforge.ganttproject.gui.GanttURLChooser.java:41,0
DCl,30,net.sourceforge.ganttproject.gui.UIConfiguration.java:25,0
DCl,30,net.sourceforge.ganttproject.io.CSVOptions.java:22,0
DCl,30,net.sourceforge.ganttproject.PrjInfos.java:9,0
DCl,30,net.sourceforge.ganttproject.chart.RegularFrameOffsetBuilder.java:23,0
DCl,30,net.sourceforge.ganttproject.GanttExportSettings.java:6,1
DCl,30,net.sourceforge.ganttproject.task.CustomColumEvent.java:3,0
DCl,30,net.sourceforge.ganttproject.time.gregorian.GPTimeUnitStack.java:19,0
DCl,30,net.sourceforge.ganttproject.resource.LoadDistribution.java:25,0
DCl,30,net.sourceforge.ganttproject.action.project.ProjectMenu.java:12,1
DCl,30,net.sourceforge.ganttproject.gui.GanttDialogInfo.java:38,0
DCl,86,net.sourceforge.ganttproject.chart.ChartRendererBase.java:7,1
DCl,86,net.sourceforge.ganttproject.gui.UIConfiguration.java:25,0
DCl,86,net.sourceforge.ganttproject.gui.GanttDialogInfo.java:38,0
DCl,86,net.sourceforge.ganttproject.gui.GanttURLChooser.java:41,0
DCl,86,net.sourceforge.ganttproject.resource.LoadDistribution.java:25,0
DCl,86,net.sourceforge.ganttproject.chart.RegularFrameOffsetBuilder.java:23,0
DCl,86,net.sourceforge.ganttproject.time.TimeUnitPair.java:9,1
DCl,86,net.sourceforge.ganttproject.action.project.ProjectMenu.java:12,1
DCl,86,net.sourceforge.ganttproject.GanttExportSettings.java:6,1
DCl,86,net.sourceforge.ganttproject.io.CSVOptions.java:22,1
DCl,86,net.sourceforge.ganttproject.resource.ResourceEvent.java:12,1
DCl,86,net.sourceforge.ganttproject.time.gregorian.GPTimeUnitStack.java:19,1
DCl,86,net.sourceforge.ganttproject.task.CustomColumEvent.java:3,1
DCl,86,net.sourceforge.ganttproject.PrjInfos.java:9,1
DCl,86,net.sourceforge.ganttproject.chart.SkewedFrameOffsetBuilder.java:23,0
DCl,93,net.sourceforge.ganttproject.chart.SkewedFrameOffsetBuilder.java:23,0
DCl,93,net.sourceforge.ganttproject.chart.ChartRendererBase.java:7,0
DCl,93,net.sourceforge.ganttproject.gui.UIConfiguration.java:25,1
DCl,93,net.sourceforge.ganttproject.time.TimeUnitPair.java:9,1
DCl,93,net.sourceforge.ganttproject.io.CSVOptions.java:22,0
DCl,93,net.sourceforge.ganttproject.gui.GanttURLChooser.java:41,0
DCl,93,net.sourceforge.ganttproject.task.CustomColumEvent.java:3,1
DCl,93,net.sourceforge.ganttproject.gui.GanttDialogInfo.java:38,0
DCl,93,net.sourceforge.ganttproject.action.project.ProjectMenu.java:12,1
DCl,93,net.sourceforge.ganttproject.time.gregorian.GPTimeUnitStack.java:19,1
DCl,93,net.sourceforge.ganttproject.resource.ResourceEvent.java:12,1
DCl,93,net.sourceforge.ganttproject.GanttExportSettings.java:6,1
DCl,93,net.sourceforge.ganttproject.resource.LoadDistribution.java:25,0
DCl,93,net.sourceforge.ganttproject.PrjInfos.java:9,1
DCl,93,net.sourceforge.ganttproject.chart.RegularFrameOffsetBuilder.java:23,0
DCl,104,net.sourceforge.ganttproject.resource.ResourceEvent.java:12,1
DCl,104,net.sourceforge.ganttproject.resource.LoadDistribution.java:25,0
DCl,104,net.sourceforge.ganttproject.time.TimeUnitPair.java:9,1
DCl,104,net.sourceforge.ganttproject.task.CustomColumEvent.java:3,1
DCl,104,net.sourceforge.ganttproject.gui.UIConfiguration.java:25,0
DCl,104,net.sourceforge.ganttproject.io.CSVOptions.java:22,1
DCl,104,net.sourceforge.ganttproject.GanttExportSettings.java:6,1
DCl,104,net.sourceforge.ganttproject.chart.RegularFrameOffsetBuilder.java:23,0
DCl,104,net.sourceforge.ganttproject.gui.GanttURLChooser.java:41,0
DCl,104,net.sourceforge.ganttproject.chart.SkewedFrameOffsetBuilder.java:23,0
DCl,104,net.sourceforge.ganttproject.time.gregorian.GPTimeUnitStack.java:19,1
DCl,104,net.sourceforge.ganttproject.chart.ChartRendererBase.java:7,1
DCl,104,net.sourceforge.ganttproject.action.project.ProjectMenu.java:12,1
DCl,104,net.sourceforge.ganttproject.PrjInfos.java:9,1
DCl,104,net.sourceforge.ganttproject.gui.GanttDialogInfo.java:38,0
FE,1,net.sourceforge.ganttproject.ResourceLoadGraphicArea.java:178,0
FE,1,net.sourceforge.ganttproject.GanttResourcePanel.java:441,0
FE,1,net.sourceforge.ganttproject.GanttTree2.java:693,1
FE,1,net.sourceforge.ganttproject.GanttTree2.java:773,0
FE,1,net.sourceforge.ganttproject.GanttProject.java:1956,0
FE,1,net.sourceforge.ganttproject.ResourceTreeTable.java:316,0
FE,1,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:618,1
FE,1,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:475,1
FE,1,net.sourceforge.ganttproject.chart.ChartHeaderImpl.java:142,1
FE,1,net.sourceforge.ganttproject.GanttTreeTable.java:228,1
FE,1,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer.java:263,0
FE,1,net.sourceforge.ganttproject.calendar.GanttDaysOff.java:69,0
FE,1,net.sourceforge.ganttproject.UIFacadeImpl.java:360,1
FE,1,net.sourceforge.ganttproject.GanttProject.java:1768,1
FE,1,net.sourceforge.ganttproject.chart.ChartModelImpl.java:326,1
FE,5,net.sourceforge.ganttproject.GanttResourcePanel.java:441,0
FE,5,net.sourceforge.ganttproject.GanttTreeTable.java:228,1
FE,5,net.sourceforge.ganttproject.UIFacadeImpl.java:360,1
FE,5,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:475,1
FE,5,net.sourceforge.ganttproject.GanttTree2.java:693,1
FE,5,net.sourceforge.ganttproject.ResourceLoadGraphicArea.java:178,0
FE,5,net.sourceforge.ganttproject.GanttTree2.java:773,1
FE,5,net.sourceforge.ganttproject.calendar.GanttDaysOff.java:69,0
FE,5,net.sourceforge.ganttproject.ResourceTreeTable.java:316,0
FE,5,net.sourceforge.ganttproject.GanttProject.java:1956,0
FE,5,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer.java:263,0
FE,5,net.sourceforge.ganttproject.GanttProject.java:1768,0
FE,5,net.sourceforge.ganttproject.chart.ChartModelImpl.java:326,0
FE,5,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:618,1
FE,5,net.sourceforge.ganttproject.chart.ChartHeaderImpl.java:142,1
FE,9,net.sourceforge.ganttproject.GanttTree2.java:693,1
FE,9,net.sourceforge.ganttproject.GanttProject.java:1768,0
FE,9,net.sourceforge.ganttproject.ResourceTreeTable.java:316,1
FE,9,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:475,0
FE,9,net.sourceforge.ganttproject.ResourceLoadGraphicArea.java:178,0
FE,9,net.sourceforge.ganttproject.chart.ChartModelImpl.java:326,1
FE,9,net.sourceforge.ganttproject.GanttTreeTable.java:228,0
FE,9,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:618,0
FE,9,net.sourceforge.ganttproject.GanttTree2.java:773,0
FE,9,net.sourceforge.ganttproject.GanttProject.java:1956,0
FE,9,net.sourceforge.ganttproject.calendar.GanttDaysOff.java:69,1
FE,9,net.sourceforge.ganttproject.chart.ChartHeaderImpl.java:142,1
FE,9,net.sourceforge.ganttproject.UIFacadeImpl.java:360,1
FE,9,net.sourceforge.ganttproject.GanttResourcePanel.java:441,1
FE,9,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer.java:263,0
FE,55,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer.java:263,0
FE,55,net.sourceforge.ganttproject.GanttResourcePanel.java:441,1
FE,55,net.sourceforge.ganttproject.ResourceTreeTable.java:316,0
FE,55,net.sourceforge.ganttproject.GanttTree2.java:773,0
FE,55,net.sourceforge.ganttproject.chart.ChartModelImpl.java:326,0
FE,55,net.sourceforge.ganttproject.GanttProject.java:1956,1
FE,55,net.sourceforge.ganttproject.calendar.GanttDaysOff.java:69,0
FE,55,net.sourceforge.ganttproject.GanttTreeTable.java:228,1
FE,55,net.sourceforge.ganttproject.GanttProject.java:1768,1
FE,55,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:618,1
FE,55,net.sourceforge.ganttproject.chart.ChartHeaderImpl.java:142,1
FE,55,net.sourceforge.ganttproject.UIFacadeImpl.java:360,1
FE,55,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:475,1
FE,55,net.sourceforge.ganttproject.GanttTree2.java:693,1
FE,55,net.sourceforge.ganttproject.ResourceLoadGraphicArea.java:178,0
FE,58,net.sourceforge.ganttproject.calendar.GanttDaysOff.java:69,0
FE,58,net.sourceforge.ganttproject.GanttTree2.java:773,1
FE,58,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:618,1
FE,58,net.sourceforge.ganttproject.GanttResourcePanel.java:441,1
FE,58,net.sourceforge.ganttproject.ResourceTreeTable.java:316,1
FE,58,net.sourceforge.ganttproject.ResourceLoadGraphicArea.java:178,0
FE,58,net.sourceforge.ganttproject.GanttTree2.java:693,1
FE,58,net.sourceforge.ganttproject.UIFacadeImpl.java:360,0
FE,58,net.sourceforge.ganttproject.chart.ChartModelImpl.java:326,1
FE,58,net.sourceforge.ganttproject.chart.ChartHeaderImpl.java:142,1
FE,58,net.sourceforge.ganttproject.GanttProject.java:1768,0
FE,58,net.sourceforge.ganttproject.GanttTreeTable.java:228,0
FE,58,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer.java:263,0
FE,58,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:475,1
FE,58,net.sourceforge.ganttproject.GanttProject.java:1956,0
FE,60,net.sourceforge.ganttproject.chart.ChartHeaderImpl.java:142,0
FE,60,net.sourceforge.ganttproject.GanttProject.java:1956,0
FE,60,net.sourceforge.ganttproject.ResourceLoadGraphicArea.java:178,0
FE,60,net.sourceforge.ganttproject.GanttTree2.java:693,1
FE,60,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:475,1
FE,60,net.sourceforge.ganttproject.UIFacadeImpl.java:360,0
FE,60,net.sourceforge.ganttproject.chart.ChartModelImpl.java:326,0
FE,60,net.sourceforge.ganttproject.ResourceTreeTable.java:316,0
FE,60,net.sourceforge.ganttproject.GanttResourcePanel.java:441,1
FE,60,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:618,1
FE,60,net.sourceforge.ganttproject.calendar.GanttDaysOff.java:69,0
FE,60,net.sourceforge.ganttproject.GanttTree2.java:773,0
FE,60,net.sourceforge.ganttproject.GanttTreeTable.java:228,1
FE,60,net.sourceforge.ganttproject.GanttProject.java:1768,0
FE,60,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer.java:263,1
FE,84,net.sourceforge.ganttproject.ResourceLoadGraphicArea.java:178,0
FE,84,net.sourceforge.ganttproject.UIFacadeImpl.java:360,0
FE,84,net.sourceforge.ganttproject.GanttResourcePanel.java:441,1
FE,84,net.sourceforge.ganttproject.calendar.GanttDaysOff.java:69,1
FE,84,net.sourceforge.ganttproject.chart.ChartModelImpl.java:326,0
FE,84,net.sourceforge.ganttproject.GanttTree2.java:693,1
FE,84,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:475,0
FE,84,net.sourceforge.ganttproject.chart.ChartHeaderImpl.java:142,1
FE,84,net.sourceforge.ganttproject.GanttTree2.java:773,0
FE,84,net.sourceforge.ganttproject.GanttTreeTable.java:228,0
FE,84,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer.java:263,0
FE,84,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:618,1
FE,84,net.sourceforge.ganttproject.GanttProject.java:1768,1
FE,84,net.sourceforge.ganttproject.ResourceTreeTable.java:316,0
FE,84,net.sourceforge.ganttproject.GanttProject.java:1956,0
FE,99,net.sourceforge.ganttproject.ResourceTreeTable.java:316,0
FE,99,net.sourceforge.ganttproject.GanttResourcePanel.java:441,1
FE,99,net.sourceforge.ganttproject.GanttTree2.java:773,1
FE,99,net.sourceforge.ganttproject.ResourceLoadGraphicArea.java:178,0
FE,99,net.sourceforge.ganttproject.GanttTree2.java:693,0
FE,99,net.sourceforge.ganttproject.GanttTreeTable.java:228,0
FE,99,net.sourceforge.ganttproject.GanttProject.java:1768,1
FE,99,net.sourceforge.ganttproject.chart.ChartModelImpl.java:326,0
FE,99,net.sourceforge.ganttproject.calendar.GanttDaysOff.java:69,0
FE,99,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer.java:263,0
FE,99,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:618,1
FE,99,net.sourceforge.ganttproject.chart.ChartHeaderImpl.java:142,1
FE,99,net.sourceforge.ganttproject.GanttProject.java:1956,0
FE,99,net.sourceforge.ganttproject.UIFacadeImpl.java:360,0
FE,99,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:475,1
FE,101,net.sourceforge.ganttproject.UIFacadeImpl.java:360,1
FE,101,net.sourceforge.ganttproject.ResourceLoadGraphicArea.java:178,0
FE,101,net.sourceforge.ganttproject.chart.ChartHeaderImpl.java:142,0
FE,101,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer.java:263,0
FE,101,net.sourceforge.ganttproject.GanttTreeTable.java:228,1
FE,101,net.sourceforge.ganttproject.GanttTree2.java:773,0
FE,101,net.sourceforge.ganttproject.GanttTree2.java:693,1
FE,101,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:475,1
FE,101,net.sourceforge.ganttproject.chart.ChartModelImpl.java:326,1
FE,101,net.sourceforge.ganttproject.ResourceTreeTable.java:316,0
FE,101,net.sourceforge.ganttproject.GanttResourcePanel.java:441,1
FE,101,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:618,0
FE,101,net.sourceforge.ganttproject.calendar.GanttDaysOff.java:69,0
FE,101,net.sourceforge.ganttproject.GanttProject.java:1956,0
FE,101,net.sourceforge.ganttproject.GanttProject.java:1768,1
FE,103,net.sourceforge.ganttproject.GanttProject.java:1956,1
FE,103,net.sourceforge.ganttproject.calendar.GanttDaysOff.java:69,0
FE,103,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:618,1
FE,103,net.sourceforge.ganttproject.GanttProject.java:1768,0
FE,103,net.sourceforge.ganttproject.GanttTreeTable.java:228,1
FE,103,net.sourceforge.ganttproject.ResourceTreeTable.java:316,0
FE,103,net.sourceforge.ganttproject.GanttTree2.java:773,1
FE,103,net.sourceforge.ganttproject.GanttTree2.java:693,1
FE,103,net.sourceforge.ganttproject.GanttResourcePanel.java:441,0
FE,103,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer.java:263,0
FE,103,net.sourceforge.ganttproject.chart.ChartHeaderImpl.java:142,1
FE,103,net.sourceforge.ganttproject.UIFacadeImpl.java:360,1
FE,103,net.sourceforge.ganttproject.chart.TaskRendererImpl.java:475,0
FE,103,net.sourceforge.ganttproject.chart.ChartModelImpl.java:326,1
FE,103,net.sourceforge.ganttproject.ResourceLoadGraphicArea.java:178,0
GC,9,net.sourceforge.ganttproject.ChartComponentBase,0
GC,9,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer,0
GC,9,net.sourceforge.ganttproject.gui.options.LnFSettingsPanel,0
GC,9,net.sourceforge.ganttproject.chart.TaskRendererImpl,1
GC,9,net.sourceforge.ganttproject.GanttResourcePanel,1
GC,9,net.sourceforge.ganttproject.ResourceLoadGraphicArea,0
GC,9,net.sourceforge.ganttproject.GanttTreeTable,1
GC,9,net.sourceforge.ganttproject.chart.ChartViewState,0
GC,9,net.sourceforge.ganttproject.ResourceTreeTable,1
GC,9,net.sourceforge.ganttproject.action.ResourceActionSet,0
GC,9,net.sourceforge.ganttproject.GPTreeTableBase,0
GC,9,net.sourceforge.ganttproject.chart.DependencyInteractionRenderer,0
GC,9,net.sourceforge.ganttproject.action.resource.ResourcePropertiesAction,0
GC,9,net.sourceforge.ganttproject.GanttTreeTableModel,1
GC,9,net.sourceforge.ganttproject.resource.HumanResourceManager,0
GC,13,net.sourceforge.ganttproject.GanttResourcePanel,0
GC,13,net.sourceforge.ganttproject.chart.DependencyInteractionRenderer,0
GC,13,net.sourceforge.ganttproject.GanttTreeTableModel,0
GC,13,net.sourceforge.ganttproject.gui.options.LnFSettingsPanel,0
GC,13,net.sourceforge.ganttproject.ResourceLoadGraphicArea,0
GC,13,net.sourceforge.ganttproject.chart.TaskRendererImpl,1
GC,13,net.sourceforge.ganttproject.chart.ChartViewState,1
GC,13,net.sourceforge.ganttproject.action.ResourceActionSet,0
GC,13,net.sourceforge.ganttproject.resource.HumanResourceManager,0
GC,13,net.sourceforge.ganttproject.ChartComponentBase,1
GC,13,net.sourceforge.ganttproject.action.resource.ResourcePropertiesAction,0
GC,13,net.sourceforge.ganttproject.GPTreeTableBase,0
GC,13,net.sourceforge.ganttproject.ResourceTreeTable,1
GC,13,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer,0
GC,13,net.sourceforge.ganttproject.GanttTreeTable,1
GC,15,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer,0
GC,15,net.sourceforge.ganttproject.chart.ChartViewState,0
GC,15,net.sourceforge.ganttproject.chart.DependencyInteractionRenderer,0
GC,15,net.sourceforge.ganttproject.gui.options.LnFSettingsPanel,0
GC,15,net.sourceforge.ganttproject.GanttTreeTable,1
GC,15,net.sourceforge.ganttproject.chart.TaskRendererImpl,1
GC,15,net.sourceforge.ganttproject.action.resource.ResourcePropertiesAction,0
GC,15,net.sourceforge.ganttproject.action.ResourceActionSet,0
GC,15,net.sourceforge.ganttproject.GanttResourcePanel,0
GC,15,net.sourceforge.ganttproject.ChartComponentBase,1
GC,15,net.sourceforge.ganttproject.GanttTreeTableModel,0
GC,15,net.sourceforge.ganttproject.resource.HumanResourceManager,1
GC,15,net.sourceforge.ganttproject.GPTreeTableBase,0
GC,15,net.sourceforge.ganttproject.ResourceTreeTable,0
GC,15,net.sourceforge.ganttproject.ResourceLoadGraphicArea,1
GC,16,net.sourceforge.ganttproject.chart.TaskRendererImpl,1
GC,16,net.sourceforge.ganttproject.GanttTreeTableModel,1
GC,16,net.sourceforge.ganttproject.ChartComponentBase,0
GC,16,net.sourceforge.ganttproject.GanttResourcePanel,1
GC,16,net.sourceforge.ganttproject.action.ResourceActionSet,0
GC,16,net.sourceforge.ganttproject.action.resource.ResourcePropertiesAction,0
GC,16,net.sourceforge.ganttproject.GanttTreeTable,1
GC,16,net.sourceforge.ganttproject.chart.ChartViewState,0
GC,16,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer,0
GC,16,net.sourceforge.ganttproject.gui.options.LnFSettingsPanel,0
GC,16,net.sourceforge.ganttproject.chart.DependencyInteractionRenderer,0
GC,16,net.sourceforge.ganttproject.ResourceTreeTable,1
GC,16,net.sourceforge.ganttproject.ResourceLoadGraphicArea,0
GC,16,net.sourceforge.ganttproject.GPTreeTableBase,0
GC,16,net.sourceforge.ganttproject.resource.HumanResourceManager,0
GC,61,net.sourceforge.ganttproject.GanttResourcePanel,1
GC,61,net.sourceforge.ganttproject.gui.options.LnFSettingsPanel,0
GC,61,net.sourceforge.ganttproject.ResourceTreeTable,0
GC,61,net.sourceforge.ganttproject.action.resource.ResourcePropertiesAction,0
GC,61,net.sourceforge.ganttproject.chart.ChartViewState,0
GC,61,net.sourceforge.ganttproject.action.ResourceActionSet,0
GC,61,net.sourceforge.ganttproject.ResourceLoadGraphicArea,1
GC,61,net.sourceforge.ganttproject.GanttTreeTableModel,1
GC,61,net.sourceforge.ganttproject.GanttTreeTable,1
GC,61,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer,0
GC,61,net.sourceforge.ganttproject.chart.TaskRendererImpl,0
GC,61,net.sourceforge.ganttproject.ChartComponentBase,0
GC,61,net.sourceforge.ganttproject.resource.HumanResourceManager,1
GC,61,net.sourceforge.ganttproject.chart.DependencyInteractionRenderer,0
GC,61,net.sourceforge.ganttproject.GPTreeTableBase,0
GC,62,net.sourceforge.ganttproject.GPTreeTableBase,0
GC,62,net.sourceforge.ganttproject.chart.GraphicPrimitiveContainer,0
GC,62,net.sourceforge.ganttproject.chart.TaskRendererImpl,1
GC,62,net.sourceforge.ganttproject.GanttTreeTableModel,1
GC,62,net.sourceforge.ganttproject.GanttResourcePanel,0
GC,62,net.sourceforge.ganttproject.GanttTreeTable,1
GC,62,net.sourceforge.ganttproject.action.resource.ResourcePropertiesAction,0
GC,62,net.sourceforge.ganttproject.ResourceLoadGraphicArea,0
GC,62,net.sourceforge.ganttproject.resource.HumanResourceManager,1
GC,62,net.sourceforge.ganttproject.chart.DependencyInteractionRenderer,0
GC,62,net.sourceforge.ganttproject.action.ResourceActionSet,1
